Source;Target;Type;Id;label;Weight
196;132;Directed;1540;16lyukob;80
132;92;Directed;1541;16lyukob;80
92;48;Directed;1542;16lyukob;80
48;147;Directed;1543;16lyukob;80
147;74;Directed;1544;16lyukob;80
74;23;Directed;1545;16lyukob;80
23;145;Directed;1546;16lyukob;80
145;23;Directed;1547;16lyukob;80
23;74;Directed;1548;16lyukob;80
74;147;Directed;1549;16lyukob;80
147;48;Directed;1550;16lyukob;80
48;92;Directed;1551;16lyukob;80
92;132;Directed;1552;16lyukob;80
132;196;Directed;1553;16lyukob;80
196;144;Directed;1554;16lyukob;80
144;6;Directed;1555;16lyukob;80
6;199;Directed;1556;16lyukob;80
199;232;Directed;1557;16lyukob;80
232;231;Directed;1558;16lyukob;80
231;242;Directed;1559;19;180
242;239;Directed;1560;19;180
239;241;Directed;1561;19;180
241;133;Directed;1562;19;180
133;127;Directed;1563;19;180
127;169;Directed;1564;19;180
169;142;Directed;1565;19;180
142;100;Directed;1566;19;180
100;126;Directed;1567;19;180
126;100;Directed;1568;19;210
100;142;Directed;1569;19;210
142;167;Directed;1570;19;210
167;134;Directed;1571;19;210
134;133;Directed;1572;19;210
133;241;Directed;1573;19;210
241;239;Directed;1574;19;210
239;231;Directed;1575;19;210
227;193;Directed;1576;21;190
193;249;Directed;1577;21;190
249;253;Directed;1578;21;190
253;252;Directed;1579;21;190
252;77;Directed;1580;21;190
77;222;Directed;1581;21;190
222;163;Directed;1582;21;190
163;14;Directed;1583;21;190
14;54;Directed;1584;21;190
54;212;Directed;1585;21;190
212;235;Directed;1586;21;190
235;225;Directed;1587;21;190
225;125;Directed;1588;21;190
125;231;Directed;1589;21;190
231;239;Directed;1590;21;190
239;241;Directed;1591;21;190
241;36;Directed;1592;21;190
36;220;Directed;1593;21;190
220;122;Directed;1594;21;190
122;129;Directed;1595;21;190
129;108;Directed;1596;21;190
108;111;Directed;1597;21;190
111;129;Directed;1598;21;114
129;122;Directed;1599;21;114
122;220;Directed;1600;21;114
220;36;Directed;1601;21;114
36;241;Directed;1602;21;114
241;239;Directed;1603;21;114
239;231;Directed;1604;21;114
231;242;Directed;1605;21;114
242;125;Directed;1606;21;114
125;225;Directed;1607;21;114
225;235;Directed;1608;21;114
235;212;Directed;1609;21;114
212;54;Directed;1610;21;114
54;14;Directed;1611;21;114
14;163;Directed;1612;21;114
163;222;Directed;1613;21;114
222;77;Directed;1614;21;114
77;252;Directed;1615;21;114
252;253;Directed;1616;21;114
253;249;Directed;1617;21;114
249;193;Directed;1618;21;114
193;227;Directed;1619;21;114
211;193;Directed;1620;21B;300
193;249;Directed;1621;21B;300
249;253;Directed;1622;21B;300
253;252;Directed;1623;21B;300
252;77;Directed;1624;21B;300
77;222;Directed;1625;21B;300
222;163;Directed;1626;21B;300
163;254;Directed;1627;21B;300
254;76;Directed;1628;21B;300
76;225;Directed;1629;21B;300
225;125;Directed;1630;21B;300
125;231;Directed;1631;21B;300
231;239;Directed;1632;21B;300
239;241;Directed;1633;21B;300
241;36;Directed;1634;21B;300
36;220;Directed;1635;21B;300
220;122;Directed;1636;21B;300
122;129;Directed;1637;21B;300
129;108;Directed;1638;21B;300
108;111;Directed;1639;21B;300
111;129;Directed;1640;21B;350
129;122;Directed;1641;21B;350
122;220;Directed;1642;21B;350
220;36;Directed;1643;21B;350
36;241;Directed;1644;21B;350
241;239;Directed;1645;21B;350
239;231;Directed;1646;21B;350
231;242;Directed;1647;21B;350
242;125;Directed;1648;21B;350
125;225;Directed;1649;21B;350
225;76;Directed;1650;21B;350
76;254;Directed;1651;21B;350
254;89;Directed;1652;21B;350
89;163;Directed;1653;21B;350
163;222;Directed;1654;21B;350
222;77;Directed;1655;21B;350
77;252;Directed;1656;21B;350
252;253;Directed;1657;21B;350
253;249;Directed;1658;21B;350
249;193;Directed;1659;21B;350
193;234;Directed;1660;21B;350
234;211;Directed;1661;21B;350
208;252;Directed;1662;22;150
252;165;Directed;1663;22;150
165;213;Directed;1664;22;150
213;179;Directed;1665;22;150
179;219;Directed;1666;22;150
219;243;Directed;1667;22;150
243;204;Directed;1668;22;150
204;67;Directed;1669;22;150
67;216;Directed;1670;22;150
216;68;Directed;1671;22;150
68;168;Directed;1672;22;100
168;67;Directed;1673;22;100
67;51;Directed;1674;22;100
51;204;Directed;1675;22;100
204;243;Directed;1676;22;100
243;219;Directed;1677;22;100
219;179;Directed;1678;22;100
179;213;Directed;1679;22;100
213;165;Directed;1680;22;100
165;252;Directed;1681;22;100
252;208;Directed;1682;22;100
184;164;Directed;1683;24;210
164;154;Directed;1684;24;210
154;113;Directed;1685;24;210
113;39;Directed;1686;24;210
39;41;Directed;1687;24;210
41;208;Directed;1688;24;210
208;41;Directed;1689;24;210
41;39;Directed;1690;24;210
39;113;Directed;1691;24;210
113;154;Directed;1692;24;210
154;164;Directed;1693;24;210
164;184;Directed;1694;24;210
13;138;Directed;1695;29;650
138;94;Directed;1696;29;650
94;153;Directed;1697;29;650
153;107;Directed;1698;29;650
107;11;Directed;1699;29;650
11;191;Directed;1700;29;650
191;204;Directed;1701;29;650
204;66;Directed;1702;29;650
66;186;Directed;1703;29;650
186;49;Directed;1704;29;650
49;50;Directed;1705;29;650
50;146;Directed;1706;29;650
146;237;Directed;1707;29;650
237;27;Directed;1708;29;650
27;241;Directed;1709;29;650
241;59;Directed;1710;29;650
59;60;Directed;1711;29;650
60;239;Directed;1712;29;650
239;231;Directed;1713;29;650
231;242;Directed;1714;29;750
242;239;Directed;1715;29;750
239;60;Directed;1716;29;750
60;59;Directed;1717;29;750
59;241;Directed;1718;29;750
241;27;Directed;1719;29;750
27;237;Directed;1720;29;750
237;146;Directed;1721;29;750
146;50;Directed;1722;29;750
50;49;Directed;1723;29;750
49;186;Directed;1724;29;750
186;66;Directed;1725;29;750
66;51;Directed;1726;29;750
51;204;Directed;1727;29;750
204;191;Directed;1728;29;750
191;11;Directed;1729;29;750
11;107;Directed;1730;29;750
107;153;Directed;1731;29;750
153;94;Directed;1732;29;750
94;138;Directed;1733;29;750
138;13;Directed;1734;29;750
227;193;Directed;1735;31;300
193;249;Directed;1736;31;300
249;139;Directed;1737;31;300
139;206;Directed;1738;31;300
206;213;Directed;1739;31;300
213;179;Directed;1740;31;300
179;116;Directed;1741;31;300
116;197;Directed;1742;31;300
197;107;Directed;1743;31;300
107;11;Directed;1744;31;300
11;107;Directed;1745;31;300
107;197;Directed;1746;31;300
197;116;Directed;1747;31;300
116;179;Directed;1748;31;300
179;213;Directed;1749;31;300
213;206;Directed;1750;31;300
206;139;Directed;1751;31;300
139;249;Directed;1752;31;300
249;193;Directed;1753;31;300
193;227;Directed;1754;31;300
227;193;Directed;1755;31Y;200
193;249;Directed;1756;31Y;200
249;139;Directed;1757;31Y;200
139;206;Directed;1758;31Y;200
206;213;Directed;1759;31Y;200
213;179;Directed;1760;31Y;200
179;116;Directed;1761;31Y;200
116;197;Directed;1762;31Y;200
197;107;Directed;1763;31Y;200
107;153;Directed;1764;31Y;200
153;94;Directed;1765;31Y;200
94;138;Directed;1766;31Y;200
138;13;Directed;1767;31Y;200
13;138;Directed;1768;31Y;200
138;94;Directed;1769;31Y;200
94;153;Directed;1770;31Y;200
153;107;Directed;1771;31Y;200
107;11;Directed;1772;31Y;200
11;107;Directed;1773;31Y;200
107;197;Directed;1774;31Y;200
197;116;Directed;1775;31Y;200
116;179;Directed;1776;31Y;200
179;213;Directed;1777;31Y;200
213;206;Directed;1778;31Y;200
206;139;Directed;1779;31Y;200
139;249;Directed;1780;31Y;200
249;193;Directed;1781;31Y;200
193;227;Directed;1782;31Y;200
13;138;Directed;1783;32;700
138;94;Directed;1784;32;700
94;153;Directed;1785;32;700
153;107;Directed;1786;32;700
107;11;Directed;1787;32;700
11;191;Directed;1788;32;700
191;204;Directed;1789;32;700
204;243;Directed;1790;32;700
243;219;Directed;1791;32;700
219;178;Directed;1792;32;700
178;139;Directed;1793;32;700
139;253;Directed;1794;32;700
253;208;Directed;1795;32;700
208;42;Directed;1796;32;700
42;149;Directed;1797;32;700
149;90;Directed;1798;32;700
90;70;Directed;1799;32;550
70;96;Directed;1800;32;550
96;42;Directed;1801;32;550
42;208;Directed;1802;32;550
208;253;Directed;1803;32;550
253;139;Directed;1804;32;550
139;178;Directed;1805;32;550
178;219;Directed;1806;32;550
219;243;Directed;1807;32;550
243;204;Directed;1808;32;550
204;191;Directed;1809;32;550
191;11;Directed;1810;32;550
11;107;Directed;1811;32;550
107;153;Directed;1812;32;550
153;94;Directed;1813;32;550
94;138;Directed;1814;32;550
138;13;Directed;1815;32;550
33;62;Directed;1816;34;120
62;250;Directed;1817;34;120
250;63;Directed;1818;34;120
63;180;Directed;1819;34;120
180;104;Directed;1820;34;120
104;247;Directed;1821;34;120
247;165;Directed;1822;34;120
165;213;Directed;1823;34;120
213;179;Directed;1824;34;120
179;116;Directed;1825;34;120
116;197;Directed;1826;34;120
197;107;Directed;1827;34;120
107;11;Directed;1828;34;120
11;191;Directed;1829;34;120
191;204;Directed;1830;34;120
204;243;Directed;1831;34;120
243;219;Directed;1832;34;120
219;179;Directed;1833;34;120
179;213;Directed;1834;34;120
213;165;Directed;1835;34;120
165;252;Directed;1836;34;120
252;208;Directed;1837;34;120
208;117;Directed;1838;34;120
117;201;Directed;1839;34;120
201;53;Directed;1840;34;120
53;250;Directed;1841;34;120
250;28;Directed;1842;34;120
28;33;Directed;1843;34;120
13;138;Directed;1844;35;1150
138;94;Directed;1845;35;1150
94;153;Directed;1846;35;1150
153;107;Directed;1847;35;1150
107;56;Directed;1848;35;1150
56;165;Directed;1849;35;1150
165;252;Directed;1850;35;1150
252;208;Directed;1851;35;1150
208;104;Directed;1852;35;1050
104;247;Directed;1853;35;1050
247;165;Directed;1854;35;1050
165;56;Directed;1855;35;1050
56;107;Directed;1856;35;1050
107;153;Directed;1857;35;1050
153;94;Directed;1858;35;1050
94;138;Directed;1859;35;1050
138;13;Directed;1860;35;1050
13;155;Directed;1861;38;120
155;101;Directed;1862;38;120
101;14;Directed;1863;38;120
14;202;Directed;1864;38;120
202;150;Directed;1865;38;120
150;250;Directed;1866;38;120
250;28;Directed;1867;38;120
28;33;Directed;1868;38;120
33;62;Directed;1869;38;120
62;250;Directed;1870;38;120
250;63;Directed;1871;38;120
63;180;Directed;1872;38;120
180;104;Directed;1873;38;120
104;247;Directed;1874;38;120
247;165;Directed;1875;38;120
165;56;Directed;1876;38;120
56;214;Directed;1877;38;120
214;8;Directed;1878;38;90
8;158;Directed;1879;38;90
158;131;Directed;1880;38;90
131;165;Directed;1881;38;90
165;252;Directed;1882;38;90
252;208;Directed;1883;38;90
208;117;Directed;1884;38;90
117;201;Directed;1885;38;90
201;53;Directed;1886;38;90
53;250;Directed;1887;38;90
250;28;Directed;1888;38;90
28;33;Directed;1889;38;90
33;62;Directed;1890;38;90
62;250;Directed;1891;38;90
250;202;Directed;1892;38;90
202;14;Directed;1893;38;90
14;101;Directed;1894;38;90
101;155;Directed;1895;38;90
155;13;Directed;1896;38;90
10;177;Directed;1897;44;100
177;46;Directed;1898;44;100
46;98;Directed;1899;44;100
