Source;Target;Type;Id;label;Weight
86;178;Directed;1582;60;300
178;207;Directed;1583;60;300
207;133;Directed;1584;60;300
133;205;Directed;1585;60;300
205;19;Directed;1586;60;300
19;152;Directed;1587;60;300
152;109;Directed;1588;60;300
109;106;Directed;1589;60;300
106;222;Directed;1590;60;300
222;53;Directed;1591;60;300
53;54;Directed;1592;60;300
54;221;Directed;1593;60;300
221;181;Directed;1594;60;300
181;220;Directed;1595;60;300
220;198;Directed;1596;60;300
198;35;Directed;1597;60;300
35;146;Directed;1598;60;300
146;20;Directed;1599;60Y;300
20;198;Directed;1600;60Y;300
198;220;Directed;1601;60Y;300
220;181;Directed;1602;60Y;300
181;55;Directed;1603;60Y;300
55;10;Directed;1604;60Y;300
10;106;Directed;1605;60Y;300
106;109;Directed;1606;60Y;300
109;152;Directed;1607;60Y;300
152;19;Directed;1608;60Y;300
19;205;Directed;1609;60Y;300
205;103;Directed;1610;60Y;300
103;231;Directed;1611;60Y;300
231;177;Directed;1612;60Y;300
177;85;Directed;1613;60Y;300
85;81;Directed;1614;60Y;300
81;206;Directed;1615;60Y;300
206;81;Directed;1616;60Y;300
81;85;Directed;1617;60Y;300
85;177;Directed;1618;60Y;300
177;231;Directed;1619;60Y;300
231;103;Directed;1620;60Y;300
103;205;Directed;1621;60Y;300
205;19;Directed;1622;60Y;300
19;152;Directed;1623;60Y;300
152;109;Directed;1624;60Y;300
109;106;Directed;1625;60Y;300
106;10;Directed;1626;60Y;300
10;55;Directed;1627;60Y;300
55;181;Directed;1628;60Y;300
181;220;Directed;1629;60Y;300
220;198;Directed;1630;60Y;300
198;35;Directed;1631;60Y;300
35;146;Directed;1632;60Y;300
146;214;Directed;1633;64;120
214;49;Directed;1634;64;120
49;171;Directed;1635;64;120
171;71;Directed;1636;64;120
71;116;Directed;1637;64;120
116;118;Directed;1638;64;120
118;116;Directed;1639;64;120
116;101;Directed;1640;64;120
101;22;Directed;1641;64;120
22;168;Directed;1642;64;120
168;167;Directed;1643;64;120
167;168;Directed;1644;64;120
168;22;Directed;1645;64;120
22;101;Directed;1646;64;120
101;116;Directed;1647;64;120
116;118;Directed;1648;64;120
118;116;Directed;1649;64;120
116;71;Directed;1650;64;120
71;171;Directed;1651;64;120
171;234;Directed;1652;64;120
234;49;Directed;1653;64;120
49;214;Directed;1654;64;120
214;146;Directed;1655;64;120
146;20;Directed;1656;70;120
20;198;Directed;1657;70;120
198;220;Directed;1658;70;120
220;226;Directed;1659;70;120
226;6;Directed;1660;70;120
6;92;Directed;1661;70;120
92;3;Directed;1662;70;120
3;75;Directed;1663;70;120
75;3;Directed;1664;70;120
3;92;Directed;1665;70;120
92;6;Directed;1666;70;120
6;226;Directed;1667;70;120
226;220;Directed;1668;70;120
220;198;Directed;1669;70;120
198;35;Directed;1670;70;120
35;146;Directed;1671;70;120
146;20;Directed;1672;71;600
20;198;Directed;1673;71;600
198;220;Directed;1674;71;600
220;217;Directed;1675;71;600
217;137;Directed;1676;71;600
137;145;Directed;1677;71;600
145;203;Directed;1678;71;600
203;204;Directed;1679;71;600
204;210;Directed;1680;71;600
210;218;Directed;1681;71;600
218;37;Directed;1682;71;600
37;161;Directed;1683;71;600
161;127;Directed;1684;71;600
127;108;Directed;1685;71;600
108;127;Directed;1686;71;582
127;161;Directed;1687;71;582
161;37;Directed;1688;71;582
37;218;Directed;1689;71;582
218;210;Directed;1690;71;582
210;204;Directed;1691;71;582
204;203;Directed;1692;71;582
203;145;Directed;1693;71;582
145;137;Directed;1694;71;582
137;217;Directed;1695;71;582
217;220;Directed;1696;71;582
220;198;Directed;1697;71;582
198;35;Directed;1698;71;582
35;146;Directed;1699;71;582
146;20;Directed;1700;72;582
20;198;Directed;1701;72;582
198;220;Directed;1702;72;582
220;181;Directed;1703;72;582
181;136;Directed;1704;72;582
136;227;Directed;1705;72;582
227;162;Directed;1706;72;582
162;218;Directed;1707;72;582
218;37;Directed;1708;72;582
37;161;Directed;1709;72;582
161;91;Directed;1710;72;582
91;160;Directed;1711;72;582
160;63;Directed;1712;72;582
63;160;Directed;1713;72;564
160;91;Directed;1714;72;564
91;161;Directed;1715;72;564
161;37;Directed;1716;72;564
37;162;Directed;1717;72;564
162;227;Directed;1718;72;564
227;136;Directed;1719;72;564
136;74;Directed;1720;72;564
74;181;Directed;1721;72;564
181;220;Directed;1722;72;564
220;198;Directed;1723;72;564
198;35;Directed;1724;72;564
35;146;Directed;1725;72;564
146;94;Directed;1726;73;252
94;25;Directed;1727;73;252
25;50;Directed;1728;73;252
50;175;Directed;1729;73;252
175;90;Directed;1730;73;252
90;209;Directed;1731;73;252
209;67;Directed;1732;73;252
67;232;Directed;1733;73;252
232;61;Directed;1734;73;252
61;26;Directed;1735;73;252
26;13;Directed;1736;73;252
13;170;Directed;1737;73;252
170;96;Directed;1738;73;252
96;216;Directed;1739;73;252
216;96;Directed;1740;73;180
96;170;Directed;1741;73;180
170;13;Directed;1742;73;180
13;26;Directed;1743;73;180
26;61;Directed;1744;73;180
61;232;Directed;1745;73;180
232;67;Directed;1746;73;180
67;209;Directed;1747;73;180
209;90;Directed;1748;73;180
