Source;Target;Type;Id;Label;Weight
116;199;Directed;1185;4Arp;30
199;77;Directed;1186;4Arp;30
77;246;Directed;1187;4Arp;30
246;15;Directed;1188;4Arp;30
15;45;Directed;1189;4Arp;30
45;255;Directed;1190;4Arp;30
255;164;Directed;1191;4Arp;30
164;83;Directed;1192;4Arp;30
83;43;Directed;1193;4Arp;30
43;44;Directed;1194;4Arp;30
44;162;Directed;1195;4Arp;30
162;132;Directed;1196;4Arp;30
132;161;Directed;1197;4Arp;30
161;73;Directed;1198;4Arp;30
73;24;Directed;1199;4Arp;30
24;100;Directed;1200;4Arp;30
100;97;Directed;1201;4Arp;30
97;18;Directed;1202;4Arp;30
18;17;Directed;1203;4Arp;30
17;18;Directed;1204;4Arp;30
18;97;Directed;1205;4Arp;30
97;100;Directed;1206;4Arp;30
100;24;Directed;1207;4Arp;30
24;73;Directed;1208;4Arp;30
73;161;Directed;1209;4Arp;30
161;132;Directed;1210;4Arp;30
132;162;Directed;1211;4Arp;30
162;44;Directed;1212;4Arp;30
44;43;Directed;1213;4Arp;30
43;83;Directed;1214;4Arp;30
83;164;Directed;1215;4Arp;30
164;255;Directed;1216;4Arp;30
255;45;Directed;1217;4Arp;30
45;15;Directed;1218;4Arp;30
15;246;Directed;1219;4Arp;30
246;77;Directed;1220;4Arp;30
77;199;Directed;1221;4Arp;30
199;116;Directed;1222;4Arp;30
116;211;Directed;1223;4Arp;30
211;158;Directed;1224;4Arp;30
158;226;Directed;1225;4Arp;30
226;154;Directed;1226;4Arp;30
154;175;Directed;1227;4Arp;30
175;242;Directed;1228;4Arp;30
242;175;Directed;1229;4F;30
175;154;Directed;1230;4F;30
154;226;Directed;1231;4F;30
226;158;Directed;1232;4F;30
158;160;Directed;1233;4F;30
160;116;Directed;1234;4F;30
116;199;Directed;1235;4F;30
199;77;Directed;1236;4F;30
81;71;Directed;1237;4G;30
71;30;Directed;1238;4G;30
30;126;Directed;1239;4G;30
126;48;Directed;1240;4G;30
48;117;Directed;1241;4G;30
117;97;Directed;1242;4G;30
97;100;Directed;1243;4G;30
100;24;Directed;1244;4G;30
24;73;Directed;1245;4G;30
73;161;Directed;1246;4G;30
161;132;Directed;1247;4G;30
132;162;Directed;1248;4G;30
162;44;Directed;1249;4G;30
44;43;Directed;1250;4G;30
43;83;Directed;1251;4G;30
83;164;Directed;1252;4G;30
164;255;Directed;1253;4G;30
255;45;Directed;1254;4G;30
45;15;Directed;1255;4G;30
15;246;Directed;1256;4G;30
246;77;Directed;1257;4G;30
77;199;Directed;1258;4G;30
199;116;Directed;1259;4G;30
116;211;Directed;1260;4G;30
211;158;Directed;1261;4G;30
158;226;Directed;1262;4G;30
226;154;Directed;1263;4G;30
154;175;Directed;1264;4G;30
175;242;Directed;1265;4G;30
242;175;Directed;1266;4Y;240
175;154;Directed;1267;4Y;240
154;226;Directed;1268;4Y;240
226;158;Directed;1269;4Y;240
158;160;Directed;1270;4Y;240
160;116;Directed;1271;4Y;240
116;199;Directed;1272;4Y;240
199;77;Directed;1273;4Y;240
77;246;Directed;1274;4Y;240
246;15;Directed;1275;4Y;240
15;45;Directed;1276;4Y;240
45;255;Directed;1277;4Y;240
255;164;Directed;1278;4Y;240
164;83;Directed;1279;4Y;240
83;43;Directed;1280;4Y;240
43;178;Directed;1281;4Y;240
178;125;Directed;1282;4Y;240
125;13;Directed;1283;4Y;240
13;2;Directed;1284;4Y;240
2;130;Directed;1285;4Y;240
130;113;Directed;1286;4Y;240
113;241;Directed;1287;4Y;240
241;113;Directed;1288;4Y;300
113;130;Directed;1289;4Y;300
130;2;Directed;1290;4Y;300
2;13;Directed;1291;4Y;300
13;125;Directed;1292;4Y;300
125;178;Directed;1293;4Y;300
178;43;Directed;1294;4Y;300
43;83;Directed;1295;4Y;300
83;164;Directed;1296;4Y;300
164;255;Directed;1297;4Y;300
255;45;Directed;1298;4Y;300
45;15;Directed;1299;4Y;300
15;246;Directed;1300;4Y;300
246;77;Directed;1301;4Y;300
77;199;Directed;1302;4Y;300
199;116;Directed;1303;4Y;300
116;211;Directed;1304;4Y;300
211;158;Directed;1305;4Y;300
158;226;Directed;1306;4Y;300
226;154;Directed;1307;4Y;300
154;175;Directed;1308;4Y;300
175;242;Directed;1309;4Y;300
241;113;Directed;1310;4YF;30
113;130;Directed;1311;4YF;30
130;2;Directed;1312;4YF;30
2;13;Directed;1313;4YF;30
13;125;Directed;1314;4YF;30
125;178;Directed;1315;4YF;30
178;43;Directed;1316;4YF;30
43;83;Directed;1317;4YF;30
83;164;Directed;1318;4YF;30
164;255;Directed;1319;4YF;30
255;45;Directed;1320;4YF;30
45;15;Directed;1321;4YF;30
15;246;Directed;1322;4YF;30
246;77;Directed;1323;4YF;30
120;53;Directed;1324;6;700
53;245;Directed;1325;6;700
245;138;Directed;1326;6;700
138;135;Directed;1327;6;700
135;142;Directed;1328;6;700
142;231;Directed;1329;6;700
231;232;Directed;1330;6;700
232;31;Directed;1331;6;700
31;42;Directed;1332;6;700
42;104;Directed;1333;6;700
104;77;Directed;1334;6;700
77;256;Directed;1335;6;700
256;15;Directed;1336;6;700
15;21;Directed;1337;6;700
21;42;Directed;1338;6;700
42;31;Directed;1339;6;700
31;232;Directed;1340;6;700
232;231;Directed;1341;6;700
231;142;Directed;1342;6;700
142;135;Directed;1343;6;700
135;138;Directed;1344;6;700
138;245;Directed;1345;6;700
245;53;Directed;1346;6;700
53;120;Directed;1347;6;700
77;256;Directed;1348;71;200
256;15;Directed;1349;71;200
15;21;Directed;1350;71;200
21;42;Directed;1351;71;200
42;31;Directed;1352;71;200
31;232;Directed;1353;71;200
232;231;Directed;1354;71;200
231;142;Directed;1355;71;200
142;4;Directed;1356;71;200
4;229;Directed;1357;71;200
229;53;Directed;1358;71;200
53;69;Directed;1359;71;200
69;57;Directed;1360;71;200
57;150;Directed;1361;71;200
150;57;Directed;1362;71;400
57;69;Directed;1363;71;400
69;53;Directed;1364;71;400
53;229;Directed;1365;71;400
229;4;Directed;1366;71;400
4;142;Directed;1367;71;400
142;231;Directed;1368;71;400
231;232;Directed;1369;71;400
232;31;Directed;1370;71;400
31;42;Directed;1371;71;400
42;21;Directed;1372;71;400
21;15;Directed;1373;71;400
15;256;Directed;1374;71;400
256;77;Directed;1375;71;400
77;256;Directed;1376;71Y;150
256;15;Directed;1377;71Y;150
15;21;Directed;1378;71Y;150
21;42;Directed;1379;71Y;150
42;31;Directed;1380;71Y;150
31;232;Directed;1381;71Y;150
232;231;Directed;1382;71Y;150
231;142;Directed;1383;71Y;150
142;4;Directed;1384;71Y;150
4;229;Directed;1385;71Y;150
229;53;Directed;1386;71Y;150
53;147;Directed;1387;71Y;150
147;148;Directed;1388;71Y;150
148;150;Directed;1389;71Y;150
77;256;Directed;1390;72;400
256;15;Directed;1391;72;400
15;21;Directed;1392;72;400
21;42;Directed;1393;72;400
42;31;Directed;1394;72;400
31;232;Directed;1395;72;400
232;231;Directed;1396;72;400
231;142;Directed;1397;72;400
142;4;Directed;1398;72;400
4;229;Directed;1399;72;400
229;53;Directed;1400;72;400
53;238;Directed;1401;72;400
238;80;Directed;1402;72;400
80;149;Directed;1403;72;400
149;52;Directed;1404;72;400
52;72;Directed;1405;72;400
72;52;Directed;1406;72;350
52;149;Directed;1407;72;350
149;80;Directed;1408;72;350
80;238;Directed;1409;72;350
238;53;Directed;1410;72;350
53;229;Directed;1411;72;350
229;4;Directed;1412;72;350
4;142;Directed;1413;72;350
142;231;Directed;1414;72;350
231;232;Directed;1415;72;350
232;31;Directed;1416;72;350
31;42;Directed;1417;72;350
42;21;Directed;1418;72;350
21;15;Directed;1419;72;350
15;256;Directed;1420;72;350
256;77;Directed;1421;72;350
43;44;Directed;1422;12;60
44;162;Directed;1423;12;60
162;132;Directed;1424;12;60
132;161;Directed;1425;12;60
161;73;Directed;1426;12;60
73;24;Directed;1427;12;60
24;100;Directed;1428;12;60
100;97;Directed;1429;12;60
97;19;Directed;1430;12;60
19;34;Directed;1431;12;60
34;107;Directed;1432;12;60
